x,y,valeur,date,tuile,unique_id,id_parc,annee_plan,cultivar_n,source,PAI_GF_mean,VCI_mean,CC,MOCH,ENL,Z_mean,densite,biomass_mean,lidar_date,age_plan
487112.59,6357055.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487122.59,6357055.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487132.59,6357055.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487142.59,6357055.2,74,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487152.59,6357055.2,74,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487162.59,6357055.2,76,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487172.59,6357055.2,81,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487182.59,6357055.2,80,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487192.59,6357055.2,80,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487202.59,6357055.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487212.59,6357055.2,64,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486962.59,6357045.2,77,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486972.59,6357045.2,76,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486982.59,6357045.2,79,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486992.59,6357045.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487002.59,6357045.2,82,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487012.59,6357045.2,82,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487022.59,6357045.2,82,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487032.59,6357045.2,80,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487042.59,6357045.2,88,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487052.59,6357045.2,89,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487062.59,6357045.2,90,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487072.59,6357045.2,86,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487082.59,6357045.2,76,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487092.59,6357045.2,71,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487102.59,6357045.2,68,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487112.59,6357045.2,70,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487122.59,6357045.2,71,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487132.59,6357045.2,70,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487142.59,6357045.2,69,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487152.59,6357045.2,70,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487162.59,6357045.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487172.59,6357045.2,72,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487182.59,6357045.2,72,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487192.59,6357045.2,67,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487202.59,6357045.2,59,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487212.59,6357045.2,34,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486962.59,6357035.2,55,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486972.59,6357035.2,76,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486982.59,6357035.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486992.59,6357035.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487002.59,6357035.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487012.59,6357035.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487022.59,6357035.2,77,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487032.59,6357035.2,77,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487042.59,6357035.2,81,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487052.59,6357035.2,88,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487062.59,6357035.2,83,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487072.59,6357035.2,72,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487082.59,6357035.2,69,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487092.59,6357035.2,60,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487102.59,6357035.2,54,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487112.59,6357035.2,49,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487122.59,6357035.2,60,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487132.59,6357035.2,66,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487142.59,6357035.2,69,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487152.59,6357035.2,68,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487162.59,6357035.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487172.59,6357035.2,61,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487182.59,6357035.2,50,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487192.59,6357035.2,39,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487202.59,6357035.2,44,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486962.59,6357025.2,52,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486972.59,6357025.2,67,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486982.59,6357025.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486992.59,6357025.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487002.59,6357025.2,68,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487012.59,6357025.2,74,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487022.59,6357025.2,72,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487032.59,6357025.2,77,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487042.59,6357025.2,75,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487052.59,6357025.2,77,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487062.59,6357025.2,76,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487072.59,6357025.2,68,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487082.59,6357025.2,58,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487092.59,6357025.2,55,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487102.59,6357025.2,50,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487112.59,6357025.2,47,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487122.59,6357025.2,55,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487132.59,6357025.2,54,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487142.59,6357025.2,51,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487152.59,6357025.2,53,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487162.59,6357025.2,51,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487172.59,6357025.2,36,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487182.59,6357025.2,40,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487192.59,6357025.2,32,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487202.59,6357025.2,34,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486972.59,6357015.2,64,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486982.59,6357015.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486992.59,6357015.2,65,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487002.59,6357015.2,63,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487012.59,6357015.2,65,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487022.59,6357015.2,74,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487032.59,6357015.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487042.59,6357015.2,73,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487052.59,6357015.2,71,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487062.59,6357015.2,65,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487072.59,6357015.2,57,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487082.59,6357015.2,56,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487092.59,6357015.2,56,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487102.59,6357015.2,53,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487112.59,6357015.2,56,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487122.59,6357015.2,53,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487132.59,6357015.2,56,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487142.59,6357015.2,39,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487152.59,6357015.2,37,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487162.59,6357015.2,33,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487172.59,6357015.2,30,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487192.59,6357015.2,28,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486972.59,6357005.2,52,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486982.59,6357005.2,69,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
486992.59,6357005.2,64,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487002.59,6357005.2,63,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487012.59,6357005.2,65,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487022.59,6357005.2,68,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487032.59,6357005.2,69,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487042.59,6357005.2,68,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487052.59,6357005.2,61,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487062.59,6357005.2,62,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487072.59,6357005.2,58,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487082.59,6357005.2,55,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487092.59,6357005.2,54,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487102.59,6357005.2,59,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487112.59,6357005.2,51,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487122.59,6357005.2,58,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487132.59,6357005.2,45,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487142.59,6357005.2,39,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487152.59,6357005.2,38,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
487162.59,6357005.2,31,2021,T30TYQ,dep47_51,51,2016,Koster,dep47,1.6263745726191543,0.9323939169409088,56.0,8.944169385962923,16.539661538756132,7.794787297777333,186.0,26.058473587036133,2021.0,5
